"Q:0","Q:1","Q:2","Q:3","Q:4","Q:5","Q:6","Q:7","coordinates:0","coordinates:1","coordinates:2"
0,0,4.8139e-17,-1.4357,-0.095248,-2.5159,1.1222,3.0949,19.43,4.5237,-8
1.3878e-17,-1.5179e-18,0,-1.6198,-0.09691,-2.69,1.1867,2.9655,19.439,4.8,-8
1.3878e-17,-2.3852e-17,4.8139e-17,-1.8601,-1.0221,-1.1998,0.92639,3.6694,19.143,3.2,-7.4763
-1.3878e-17,0,-2.3852e-17,-1.6097,-0.85962,-1.6212,0.95524,3.5399,19.189,3.4763,-7.4763
0,0,0,-2.1775,-0.39776,-2.1198,1.0277,3.277,19.276,4,-7.4763
0,3.7947e-19,-9.5843e-17,-3.263,0.027132,-2.3337,1.1024,3.0423,19.359,4.5237,-7.4763
5.5511e-17,0,-9.6277e-17,-3.5102,0.035688,-2.5147,1.1566,2.9088,19.403,4.8,-7.4763
0,0,1.2143e-17,-4.201,-1.3453,-0.92246,0.95318,3.6613,19.114,3.2,-7.2
-2.7756e-17,-1.1926e-17,-2.4286e-17,-2.3194,-0.67628,-1.4675,0.98234,3.5359,19.149,3.4763,-7.2
0,1.5179e-18,-4.7705e-17,-2.1651,-0.12074,-2.0718,1.0585,3.2648,19.23,4,-7.2
5.5511e-17,-1.5179e-18,4.7705e-17,-4.3731,0.12272,-2.1648,1.1326,3.0302,19.331,4.5237,-7.2
-5.5511e-17,0,0,-5.4227,0.1929,-2.2678,1.1977,2.9007,19.392,4.8,-7.2
1.7347e-18,0,6.0715e-18,-0.15596,0.0953,-0.17845,0.72192,4.8548,18.581,1.6,-4
-5.2042e-18,3.0358e-18,0,0.30426,0.17515,-0.47492,0.75405,4.7536,18.539,1.8763,-4
8.6736e-18,0,2.4069e-17,0.39544,0.14228,-0.80209,0.82296,4.5311,18.494,2.4,-4
1.7347e-18,0,-1.2143e-17,-0.22802,-0.12317,-0.85598,0.8725,4.3369,18.494,2.9237,-4
6.9389e-18,5.8547e-18,0,-0.5474,-0.30395,-1.0298,0.89152,4.2398,18.513,3.2,-4
-3.4694e-18,-1.301e-18,6.0715e-18,-0.64806,0.12417,-0.18365,0.69804,4.8912,18.568,1.6,-3.7237
0,3.0358e-18,6.0715e-18,-0.09197,0.21858,-0.47809,0.72676,4.7981,18.526,1.8763,-3.7237
6.9389e-18,-2.8189e-18,1.2143e-17,0.8353,0.21383,-0.85183,0.78876,4.5999,18.47,2.4,-3.7237
-3.4694e-18,-1.5043e-18,0,0.3775,0.066511,-0.97631,0.83798,4.4138,18.46,2.9237,-3.7237
-6.9389e-18,6.5052e-19,-2.3419e-17,-0.73651,-0.053833,-1.1062,0.86953,4.3046,18.48,3.2,-3.7237
1.7347e-18,0,0,-0.022442,0.12071,-0.28776,0.70786,4.9316,18.546,1.6,-3.2
1.7347e-17,0,0,0.53705,0.19098,-0.59846,0.73777,4.8467,18.515,1.8763,-3.2
-1.3878e-17,5.8547e-18,2.4286e-17,1.8488,0.17024,-1.0202,0.79942,4.6646,18.462,2.4,-3.2
4.1633e-17,0,2.3852e-17,2.0979,0.024923,-1.2221,0.84699,4.4947,18.445,2.9237,-3.2
6.9389e-18,-1.5179e-18,0,1.2532,-0.096321,-1.374,0.87383,4.3976,18.461,3.2,-3.2
2.7756e-17,3.0358e-18,-1.2035e-17,2.2255,0.10511,-0.59595,0.69077,4.9599,18.519,1.6,-2.6763
-2.7756e-17,0,1.1926e-17,2.9455,0.20245,-0.92124,0.71399,4.8709,18.498,1.8763,-2.6763
5.5511e-17,-6.0715e-18,2.3852e-17,4.5671,0.19394,-1.3769,0.77534,4.701,18.464,2.4,-2.6763
0,0,-4.8572e-17,5.065,0.045474,-1.5898,0.83237,4.5392,18.458,2.9237,-2.6763
0,0,-2.4286e-17,4.3024,-0.074448,-1.7315,0.86511,4.4502,18.474,3.2,-2.6763
0,0,1.2143e-17,4.3509,-0.0057532,-0.8285,0.70389,4.968,18.5,1.6,-2.4
5.3776e-17,0,2.3419e-17,5.6632,0.121,-1.2208,0.72705,4.879,18.478,1.8763,-2.4
-5.5511e-17,-4.3368e-19,4.8572e-17,7.5416,0.048146,-1.7816,0.80119,4.7132,18.452,2.4,-2.4
5.5511e-17,2.9816e-18,-2.3419e-17,6.7084,-0.22116,-1.9265,0.87032,4.5594,18.459,2.9237,-2.4
0,6.0715e-18,-2.3419e-17,4.9432,-0.36437,-1.9266,0.88859,4.4704,18.483,3.2,-2.4
5.5511e-17,-6.0715e-18,-4.7705e-17,5.0838,-0.35718,-1.9027,0.96723,3.6572,19.114,3.2,-7.2
0,0,4.8572e-17,3.8149,-1.1242,-2.1232,1.0063,3.5521,19.149,3.4763,-7.2
-2.7756e-17,0,4.7705e-17,3.1519,-1.481,-2.6788,1.0893,3.2972,19.23,4,-7.2
2.7756e-17,-2.4069e-17,-4.7705e-17,3.1172,-1.072,-2.9036,1.1382,3.0585,19.331,4.5237,-7.2
0,1.1926e-17,-4.7922e-17,2.9817,-0.76244,-2.931,1.168,2.925,19.392,4.8,-7.2
2.7715e-17,0,0,2.8292,-0.5614,-1.7024,0.93985,3.6572,19.074,3.2,-6.9237
-5.543e-17,1.2035e-17,0,4.225,-0.79549,-1.9961,0.98812,3.5521,19.107,3.4763,-6.9237
0,0,0,4.6671,-0.86938,-2.5708,1.0627,3.285,19.197,4,-6.9237
-2.7647e-17,-1.2143e-17,4.8139e-17,2.9053,-0.67645,-2.7967,1.1251,3.0342,19.31,4.5237,-6.9237
0,0,4.7922e-17,1.2514,-0.59001,-2.7484,1.1562,2.8967,19.374,4.8,-6.9237
-1.3878e-17,-1.8215e-17,0,1.1435,-0.50786,-1.5225,0.95248,3.6653,18.964,3.2,-6.4
0,0,0,2.2696,-0.6601,-1.7692,0.99608,3.5601,19.003,3.4763,-6.4
0,-1.1926e-17,-4.8139e-17,2.1729,-0.67992,-2.2566,1.0756,3.285,19.098,4,-6.4
3.4694e-18,1.1926e-17,4.7922e-17,0.23053,-0.5262,-2.4932,1.1271,3.0059,19.207,4.5237,-6.4
-1.3878e-17,6.0715e-18,0,-1.2871,-0.49784,-2.473,1.1497,2.8643,19.264,4.8,-6.4
-1.3878e-17,0,-2.4069e-17,1.1774,-0.39953,-1.5664,0.93848,3.6977,18.839,3.2,-5.8763
0,0,-2.4069e-17,2.6816,-0.55509,-1.8793,0.98853,3.5885,18.879,3.4763,-5.8763
2.7756e-17,-1.1926e-17,0,2.7924,-0.61751,-2.4092,1.0694,3.2931,18.969,4,-5.8763
0,-1.1926e-17,4.7922e-17,0.043586,-0.50859,-2.5222,1.1275,3.0019,19.067,4.5237,-5.8763
-2.7756e-17,6.0715e-18,0,-2.3259,-0.47032,-2.4246,1.1425,2.8562,19.119,4.8,-5.8763
-2.7756e-17,3.0358e-18,-2.3852e-17,3.2807,-0.10051,-1.7472,0.95433,3.7422,18.779,3.2,-5.6
0,1.1926e-17,0,6.26,-0.36988,-2.2274,0.99322,3.6047,18.812,3.4763,-5.6
5.5511e-17,-1.1926e-17,4.8572e-17,6.9971,-0.4828,-2.8306,1.0891,3.277,18.894,4,-5.6
-5.5511e-17,0,-9.6277e-17,2.9309,-0.36045,-2.8221,1.1416,2.9897,18.997,4.5237,-5.6
3.4694e-18,3.0358e-18,0,-0.44732,-0.2387,-2.5886,1.1492,2.8603,19.055,4.8,-5.6
-6.9389e-18,1.1926e-17,0,0.84032,-0.84514,-1.41,0.91204,3.8191,18.779,3.2,-5.6
0,2.4069e-17,4.7976e-17,-0.73262,-1.1491,-1.049,0.9363,3.7139,18.812,3.4763,-5.6
1.3878e-17,2.3852e-17,2.4002e-17,-1.9942,-1.1345,-1.1747,0.99177,3.455,18.894,4,-5.6
0,-2.4069e-17,0,0.32825,-0.7381,-2.248,1.0737,3.1192,18.997,4.5237,-5.6
0,0,-4.8572e-17,3.2031,-0.71721,-2.9659,1.144,2.9209,19.055,4.8,-5.6
-1.3878e-17,0,0,1.8131,-0.28808,-1.0257,0.91809,3.9,18.722,3.2,-5.3237
0,2.4069e-17,1.2143e-17,0.91277,-0.68853,-0.80543,0.93709,3.7908,18.746,3.4763,-5.3237
3.4694e-18,0,-1.2143e-17,0.30576,-1.1368,-0.80601,0.98996,3.5076,18.822,4,-5.3237
-2.7756e-17,2.4069e-17,0,2.3284,-1.3615,-1.5085,1.077,3.1637,18.933,4.5237,-5.3237
5.5511e-17,-4.8139e-17,0,4.5956,-1.3793,-2.1651,1.1413,2.9574,19.001,4.8,-5.3237
0,1.5179e-18,0,2.6994,-0.12469,-1.0936,0.912,4.0456,18.634,3.2,-4.8
0,5.6379e-18,1.2143e-17,2.483,-0.48751,-0.95521,0.93476,3.9323,18.643,3.4763,-4.8
-2.7756e-17,0,0,2.4141,-0.85844,-1.0299,1.0041,3.6411,18.699,4,-4.8
0,2.3852e-17,-2.3419e-17,3.0658,-1.0704,-1.5748,1.0934,3.2608,18.812,4.5237,-4.8
-2.7756e-17,1.2143e-17,0,3.6242,-1.0038,-2.0711,1.1535,3.0261,18.898,4.8,-4.8
-2.7756e-17,-1.5179e-18,2.4286e-17,3.1607,-0.12869,-1.3221,0.90332,4.1791,18.556,3.2,-4.2763
-2.7756e-17,-1.1926e-17,2.3419e-17,2.9638,-0.52612,-1.21,0.93055,4.078,18.564,3.4763,-4.2763
-5.5511e-17,0,4.7705e-17,2.6707,-0.93208,-1.2694,0.99573,3.7948,18.605,4,-4.2763
0,-2.4286e-17,2.4286e-17,3.5804,-1.0675,-1.8321,1.081,3.3821,18.702,4.5237,-4.2763
0,0,-4.7705e-17,5.2359,-1.0385,-2.4339,1.1417,3.0989,18.785,4.8,-4.2763
-2.7756e-17,5.6379e-18,2.4286e-17,2.4674,0.46502,-1.5165,0.88216,4.2358,18.513,3.2,-4
0,-6.0715e-18,0,1.27,-0.20719,-1.3182,0.92582,4.1468,18.53,3.4763,-4
0,1.1926e-17,0,0.1466,-0.92258,-1.2902,1.0077,3.8798,18.573,4,-4
-5.5511e-17,-2.3852e-17,0,4.9908,-1.2392,-2.0348,1.0746,3.459,18.652,4.5237,-4
2.2205e-16,4.8787e-06,0.00083881,11.975,-1.1257,-3.1098,1.1147,3.1596,18.718,4.8,-4
-1.7347e-18,3.0358e-18,2.4286e-17,0.21958,-0.20433,-1.1352,0.89029,4.2196,18.513,3.2,-4
1.3878e-17,3.0358e-18,-2.4286e-17,-1.8799,-0.19244,-1.2244,0.89523,4.078,18.53,3.4763,-4
2.7756e-17,3.4004e-07,0.00026346,-1.5716,-0.46589,-1.55,0.92336,3.8029,18.573,4,-4
-6.9389e-18,2.4069e-17,2.4286e-17,0.67368,-1.0353,-1.3861,0.96847,3.4954,18.652,4.5237,-4
4.1633e-17,-2.3852e-17,-1.2035e-17,-1.8244,-1.4695,-0.80978,1.0093,3.4995,18.718,4.8,-4
6.9389e-18,0,0,-0.81932,-0.029244,-1.1222,0.86634,4.2762,18.48,3.2,-3.7237
-1.3878e-17,0,-2.3419e-17,-2.2286,0.087709,-1.2927,0.89586,4.1549,18.501,3.4763,-3.7237
-2.7756e-17,7.5894e-19,-2.4286e-17,-3.6055,0.051584,-1.432,0.94391,3.9121,18.541,4,-3.7237
-2.7756e-17,6.0715e-18,2.3419e-17,-2.5501,-0.48609,-1.124,0.97902,3.7098,18.603,4.5237,-3.7237
1.3878e-17,0,0,-1.2175,-0.8419,-0.70098,0.98532,3.6249,18.656,4.8,-3.7237
-1.3878e-17,0,-2.4286e-17,1.2836,-0.087813,-1.3659,0.87259,4.3693,18.461,3.2,-3.2
0,0,2.3852e-17,-0.052882,-0.036642,-1.5752,0.89362,4.26,18.484,3.4763,-3.2
0,-6.0173e-18,-2.4286e-17,-1.139,-0.16173,-1.7321,0.92571,4.0699,18.512,4,-3.2
0,-1.2035e-17,0,-0.23701,-0.66743,-1.4023,0.95326,3.9202,18.553,4.5237,-3.2
2.7756e-17,0.00022982,0.0022631,2.0359,-0.94071,-1.0767,0.98196,3.8433,18.591,4.8,-3.2
-2.7756e-17,0,-2.3419e-17,4.1662,-0.097906,-1.7528,0.8639,4.4259,18.474,3.2,-2.6763
0,-7.0473e-19,-2.4286e-17,2.8723,-0.046149,-1.9061,0.89166,4.3248,18.498,3.4763,-2.6763
0,0,0,1.9762,-0.17317,-2.101,0.92735,4.1468,18.528,4,-2.6763
0,-1.1926e-17,2.4286e-17,3.5937,-0.77779,-1.9442,0.9508,4.0133,18.558,4.5237,-2.6763
5.5511e-17,0,0,5.4408,-1.1086,-1.6812,0.97267,3.9323,18.583,4.8,-2.6763
-5.5511e-17,-6.0715e-18,2.4286e-17,5.141,-0.37526,-1.922,0.89278,4.4461,18.483,3.2,-2.4
0,-5.9902e-18,2.4286e-17,3.0306,-0.29626,-2.011,0.89995,4.3491,18.512,3.4763,-2.4
0,-6.0038e-18,2.4286e-17,-0.10802,-0.37128,-1.8873,0.90484,4.1791,18.553,4,-2.4
2.7756e-17,2.0402e-05,0.0018897,2.6634,-0.98377,-1.8124,0.92512,4.0254,18.582,4.5237,-2.4
0,0.00023773,0.0054346,6.9669,-1.3519,-1.7853,0.98794,3.9283,18.597,4.8,-2.4
0,0,-2.4069e-17,0.32992,-0.091987,1.0793,0.59143,5.3645,19.243,0,-5.6
1.3878e-17,1.5179e-18,-1.1926e-17,1.0576,0.049943,0.75718,0.59122,5.2957,19.169,0.27628,-5.6
0,3.0358e-18,1.2004e-17,0.25145,0.16544,0.56134,0.63853,5.1096,19.013,0.8,-5.6
-1.3878e-17,-3.0358e-18,0,-1.8393,0.06398,0.28067,0.68012,4.8669,18.888,1.3237,-5.6
0,1.7347e-18,-8.6736e-19,-2.8792,-0.12846,0.072555,0.71504,4.6889,18.856,1.6,-5.6
0,0,2.4069e-17,0.35206,-0.10352,1.1456,0.60858,5.4576,19.171,0,-5.3237
1.3878e-17,4.3368e-19,1.2035e-17,0.9746,0.010539,0.8391,0.60697,5.3766,19.097,0.27628,-5.3237
-8.6736e-19,0,-1.198e-17,0.083038,0.11161,0.59213,0.64351,5.146,18.959,0.8,-5.3237
0,4.3368e-19,-3.0358e-18,-1.7262,0.03864,0.22893,0.68088,4.879,18.854,1.3237,-5.3237
-2.7756e-17,1.301e-18,8.6736e-19,-2.3405,-0.064697,0.021721,0.72097,4.7172,18.823,1.6,-5.3237
0,1.5179e-18,-2.4069e-17,0.39891,-0.11621,1.1198,0.58837,5.5223,19.049,0,-4.8
0,0,0,0.84457,0.0050554,0.83329,0.58903,5.4333,18.968,0.27628,-4.8
1.7347e-18,-1.5179e-18,0,0.3156,0.12996,0.53381,0.6297,5.1946,18.842,0.8,-4.8
-6.9389e-18,0,1.5179e-18,-0.92257,0.061809,0.1228,0.67389,4.9235,18.753,1.3237,-4.8
-1.3878e-17,-1.0842e-18,8.6736e-19,-1.4382,-0.037916,-0.072683,0.7111,4.7819,18.72,1.6,-4.8
0,0,0,0.45696,-0.13119,1.0861,0.58384,5.5506,18.961,0,-4.2763
0,4.3368e-19,-1.2035e-17,1.4898,0.022195,0.73136,0.58503,5.4656,18.873,0.27628,-4.2763
-1.3878e-17,0,0,1.1334,0.11755,0.42078,0.62481,5.2391,18.743,0.8,-4.2763
-1.7347e-18,1.7347e-18,-1.0842e-19,-0.27229,0.065758,0.016643,0.67141,4.9842,18.652,1.3237,-4.2763
-6.9389e-18,0,-2.8189e-18,-0.97803,-0.022668,-0.17191,0.71206,4.8507,18.615,1.6,-4.2763
-3.4694e-18,3.0358e-18,0,0.44657,-0.12699,1.099,0.55989,5.5587,18.935,0,-4
5.5511e-17,6.5052e-19,0,2.151,0.070465,0.66337,0.56565,5.4818,18.846,0.27628,-4
0,4.3368e-18,-1.2143e-17,2.0202,0.14048,0.32738,0.61405,5.2593,18.713,0.8,-4
-1.7347e-18,-1.301e-18,-1.0842e-18,0.23098,0.11983,-0.046678,0.6663,5.0125,18.618,1.3237,-4
-6.9389e-18,-2.1684e-19,-3.0358e-18,-0.76805,-0.014041,-0.25147,0.70055,4.8912,18.581,1.6,-4
-8.6736e-19,-8.6736e-19,-2.3961e-17,-0.19381,0.067329,1.178,0.58488,5.5668,18.935,0,-4
2.7756e-17,0,2.3852e-17,-1.8706,-0.024818,1.1032,0.58788,5.4859,18.846,0.27628,-4
-1.3878e-17,4.3368e-19,1.2035e-17,-1.7808,0.016589,0.62021,0.63967,5.2553,18.713,0.8,-4
0,1.7347e-18,7.5047e-19,-0.97965,0.096716,0.042649,0.68707,5.0166,18.618,1.3237,-4
0,0,0,-0.75261,0.14922,-0.14244,0.72622,4.8912,18.581,1.6,-4
-3.4694e-18,1.7347e-18,0,-0.25548,0.079258,1.1258,0.56637,5.5506,18.92,0,-3.7237
-6.9389e-18,0,1.1926e-17,-0.91452,-0.0077211,0.94627,0.56954,5.4616,18.836,0.27628,-3.7237
-6.9389e-18,0,0,-0.98006,0.0057293,0.51705,0.61134,5.2472,18.703,0.8,-3.7237
-6.9389e-18,3.0358e-18,-7.5894e-19,-0.87691,0.072765,0.044399,0.66043,5.0368,18.605,1.3237,-3.7237
1.3878e-17,3.0358e-18,-3.0358e-18,-0.92659,0.14491,-0.15888,0.69843,4.9235,18.568,1.6,-3.7237
1.7347e-18,-8.6736e-19,0,0.1878,-0.05719,1.0584,0.57215,5.5466,18.91,0,-3.2
-3.4694e-18,0,-1.198e-17,0.28412,-0.0060574,0.77318,0.58161,5.4576,18.833,0.27628,-3.2
0,-8.6736e-19,1.2035e-17,0.2561,0.011623,0.35221,0.62639,5.2553,18.687,0.8,-3.2
0,-8.6736e-19,-1.4095e-18,-0.041195,0.046745,-0.073618,0.67394,5.0611,18.576,1.3237,-3.2
1.7347e-18,0,0,-0.3316,0.1571,-0.24863,0.71128,4.964,18.546,1.6,-3.2
-6.9389e-18,-6.0715e-18,-1.198e-17,0.78135,-0.2421,1.002,0.55981,5.5466,18.898,0,-2.6763
0,0,1.198e-17,1.8312,-0.035991,0.56325,0.57384,5.4576,18.818,0.27628,-2.6763
0,0,1.5179e-18,2.3074,0.021101,0.07892,0.61161,5.2593,18.66,0.8,-2.6763
-5.5511e-17,-4.3368e-19,0,2.0652,0.054424,-0.3698,0.65758,5.0732,18.543,1.3237,-2.6763
0,3.0358e-18,0,1.8996,0.21389,-0.54791,0.68837,4.9883,18.519,1.6,-2.6763
0,0,0,0.74627,-0.23221,1.0274,0.56848,5.5425,18.882,0,-2.4
-2.7756e-17,8.6736e-19,0,3.1114,-0.043933,0.44494,0.58455,5.4495,18.794,0.27628,-2.4
2.7756e-17,-8.6736e-19,-1.7347e-18,4.1012,0.038604,-0.091876,0.63059,5.2593,18.636,0.8,-2.4
2.7756e-17,0,-1.1276e-17,3.8995,0.023974,-0.5614,0.67576,5.0773,18.525,1.3237,-2.4
-1.1102e-16,0,-1.1276e-17,4.2463,0.17004,-0.79496,0.70575,4.9923,18.5,1.6,-2.4
0,2.8189e-18,-2.3852e-17,-0.56974,0.11274,1.2259,0.62511,5.5304,19.587,0,-7.2
0,-2.8189e-18,0,-0.77231,-0.14112,1.042,0.61704,5.4697,19.514,0.27628,-7.2
6.5052e-18,-1.5179e-18,1.2035e-17,-0.54765,0.080671,0.76295,0.65026,5.2148,19.344,0.8,-7.2
0,0,-5.9902e-18,0.16043,0.26964,0.4261,0.68983,4.8669,19.184,1.3237,-7.2
-1.7347e-18,6.0038e-18,0,0.18124,0.18061,0.13531,0.73756,4.6444,19.122,1.6,-7.2
-6.9389e-18,1.301e-18,4.803e-17,-0.6052,0.12825,1.2048,0.60718,5.4899,19.559,0,-6.9237
6.9389e-18,-1.5179e-18,-1.1926e-17,-0.61428,-0.091573,0.96828,0.59785,5.4171,19.483,0.27628,-6.9237
-3.4694e-18,1.5179e-18,1.2143e-17,-0.49157,0.090251,0.66707,0.63515,5.1784,19.296,0.8,-6.9237
0,-3.0358e-18,0,-0.63079,0.22532,0.40655,0.66927,4.8386,19.124,1.3237,-6.9237
-6.9389e-18,0,0,-0.6994,0.089702,0.14092,0.71487,4.6201,19.069,1.6,-6.9237
0,-8.6736e-19,0,-0.36832,0.076644,1.1486,0.61338,5.4495,19.455,0,-6.4
0,6.5052e-19,0,-0.10253,-0.071851,0.88691,0.61195,5.3726,19.379,0.27628,-6.4
-3.4694e-18,0,0,0.23208,0.11433,0.55442,0.64818,5.1339,19.182,0.8,-6.4
0,0,0,0.030788,0.23827,0.30656,0.68459,4.8467,19.008,1.3237,-6.4
4.3368e-19,0,0,-0.10913,0.11201,0.039454,0.72572,4.6241,18.966,1.6,-6.4
0,0,0,0.057779,-0.018872,1.105,0.6084,5.4009,19.316,0,-5.8763
0,0,-1.198e-17,0.30324,-0.070242,0.82934,0.60769,5.324,19.243,0.27628,-5.8763
6.9389e-18,1.5179e-18,0,0.91943,0.12178,0.48534,0.64241,5.1137,19.065,0.8,-5.8763
1.3878e-17,3.0358e-18,0,1.1237,0.24914,0.16774,0.67625,4.8871,18.916,1.3237,-5.8763
0,-1.5179e-18,0,0.97233,0.12355,-0.063733,0.71409,4.6808,18.882,1.6,-5.8763
-3.4694e-18,0,-2.4015e-17,0.36961,-0.086113,1.1222,0.61865,5.3564,19.243,0,-5.6
-6.9389e-18,2.3852e-18,1.1926e-17,0.57618,-0.070627,0.84578,0.62189,5.2715,19.169,0.27628,-5.6
1.3878e-17,0,0,0.93547,0.11258,0.46665,0.65374,5.1056,19.013,0.8,-5.6
0,3.0358e-18,-6.5052e-19,1.0851,0.2068,0.048672,0.69801,4.9114,18.888,1.3237,-5.6
-1.3878e-17,-3.0358e-18,-1.7347e-18,1.1732,0.13022,-0.12249,0.73477,4.7132,18.856,1.6,-5.6
1.3878e-17,2.6021e-18,-2.3852e-17,1.5468,-0.23665,0.99419,0.67918,5.2553,19.789,0,-8.8
2.7756e-17,-1.4095e-18,0,3.4372,-0.12522,0.42522,0.68079,5.1744,19.744,0.27628,-8.8
5.5511e-17,-1.2035e-17,4.3368e-19,3.6123,-0.53137,0.089299,0.68375,5.053,19.6,0.8,-8.8
-5.5511e-17,-1.2008e-17,-3.0358e-18,2.5439,-0.51885,0.16778,0.68455,4.9316,19.434,1.3237,-8.8
-1.2143e-17,0,6.0715e-18,1.344,-0.20569,0.48218,0.71798,4.7132,19.358,1.6,-8.8
-1.3878e-17,-1.7347e-18,0,0.51073,-0.084626,1.1279,0.65737,5.316,19.742,0,-8.5237
-2.7756e-17,-3.0358e-18,-1.2001e-17,1.4677,-0.095641,0.76805,0.64935,5.2553,19.687,0.27628,-8.5237
2.7756e-17,1.5179e-18,-1.198e-17,2.7046,0.10358,0.57739,0.6703,5.1015,19.522,0.8,-8.5237
-5.5511e-17,-6.0715e-18,1.2035e-17,3.3559,0.28203,0.60087,0.68467,4.8952,19.346,1.3237,-8.5237
2.7756e-17,0,0,3.1765,0.22463,0.4999,0.72862,4.7213,19.276,1.6,-8.5237
0,-3.7947e-19,0,-0.16274,0.021844,1.198,0.6544,5.4373,19.678,0,-8
0,0,2.4015e-17,-0.094104,-0.076936,1.0029,0.64548,5.3766,19.608,0.27628,-8
1.3878e-17,-3.0358e-18,0,1.5048,0.18466,0.76641,0.66917,5.2027,19.43,0.8,-8
0,-5.9631e-18,0,3.2356,0.41292,0.6298,0.6903,4.9761,19.259,1.3237,-8
2.7756e-17,-6.0173e-18,0,3.7737,0.32916,0.40986,0.7305,4.7536,19.196,1.6,-8
6.9389e-18,3.0358e-18,-2.3961e-17,-0.49536,0.074733,1.1403,0.62495,5.5101,19.622,0,-7.4763
0,0,1.2035e-17,-0.36967,-0.079411,0.91576,0.6139,5.4535,19.546,0.27628,-7.4763
0,-1.5179e-18,-1.1926e-17,1.1329,0.12481,0.63049,0.64763,5.2634,19.374,0.8,-7.4763
-2.7756e-17,-6.0173e-18,0,2.6367,0.31362,0.47718,0.67757,5.0125,19.214,1.3237,-7.4763
-2.7756e-17,3.0358e-18,0,3.2396,0.22123,0.26471,0.72272,4.7415,19.154,1.6,-7.4763
0,-1.5179e-18,0,-0.29145,0.036893,1.1587,0.64069,5.5344,19.587,0,-7.2
0,-6.5052e-19,-1.1709e-17,0.15971,-0.035971,0.86457,0.6386,5.4859,19.514,0.27628,-7.2
-2.7756e-17,2.8189e-18,-1.1926e-17,1.1526,0.24314,0.54076,0.66652,5.2634,19.344,0.8,-7.2
0,-2.9274e-18,-5.6379e-18,1.3901,0.24133,0.35204,0.69249,4.9923,19.184,1.3237,-7.2
-2.7756e-17,3.0087e-18,0,1.5162,-0.13076,0.049383,0.72652,4.7213,19.122,1.6,-7.2
0,4.3368e-19,1.2143e-17,-0.92128,-0.0078811,0.82146,0.50093,5.4859,19.566,1.6,0.8
1.3878e-17,0,-1.2143e-17,-1.5244,0.0024908,0.61335,0.53949,5.3402,19.539,1.8763,0.8
0,-1.7347e-18,-6.0715e-18,-1.6243,0.088796,-0.18582,0.64397,5.0206,19.456,2.4,0.8
-6.9389e-18,3.0759e-05,0.0012715,-0.95869,-0.020644,-0.86962,0.73572,4.7738,19.338,2.9237,0.8
-1.3878e-17,0,0,-1.2566,0.091391,-1.0696,0.77288,4.6889,19.265,3.2,0.8
3.4694e-18,0,-1.1926e-17,0.25605,-0.20177,0.69554,0.47156,5.4616,19.671,1.6,1.0763
0,0,-6.0715e-18,0.14641,-0.37769,0.39761,0.50806,5.324,19.628,1.8763,1.0763
-3.4694e-18,-6.7124e-06,0.0012043,0.33584,-0.34661,-0.37175,0.61122,5.0449,19.511,2.4,1.0763
0,-5.8547e-18,-2.4015e-17,0.76535,-0.24594,-1.0949,0.71421,4.8062,19.368,2.9237,1.0763
0,-7.4539e-19,2.4015e-17,0.5294,-0.042783,-1.3035,0.77425,4.701,19.292,3.2,1.0763
-6.9389e-18,0,0,-0.88131,-0.16071,0.86602,0.49966,5.4535,19.832,1.6,1.6
0,6.0715e-18,5.8547e-18,-0.36445,-0.35186,0.45397,0.54469,5.324,19.762,1.8763,1.6
0,-3.5427e-05,0.0018007,0.8415,-0.40361,-0.46643,0.65054,5.0773,19.585,2.4,1.6
1.3878e-17,0,0,1.6016,-0.23145,-1.2571,0.74687,4.8588,19.407,2.9237,1.6
1.3878e-17,-1.5179e-18,-2.4015e-17,1.4814,-0.10397,-1.481,0.79872,4.7536,19.334,3.2,1.6
0,-7.5047e-19,1.2035e-17,-1.506,-0.054215,0.9052,0.49419,5.4859,19.954,1.6,2.1237
-1.3878e-17,0,0,-0.81362,-0.19793,0.43057,0.54022,5.3645,19.864,1.8763,2.1237
1.3878e-17,0,0,0.61311,-0.2006,-0.5534,0.64097,5.1258,19.645,2.4,2.1237
0,0,0,1.6541,-0.097763,-1.2966,0.72936,4.9154,19.444,2.9237,2.1237
1.3878e-17,0,2.4069e-17,1.6093,-0.067978,-1.4693,0.78062,4.8143,19.379,3.2,2.1237
3.4694e-18,0,8.6736e-19,0.44455,-0.27994,0.070902,0.54699,5.5061,20.006,1.6,2.4
-5.2042e-18,0,-1.4908e-18,0.272,-0.42569,-0.048082,0.59724,5.3888,19.911,1.8763,2.4
0,0,-1.198e-17,0.45099,-0.19071,-0.55752,0.68789,5.1582,19.68,2.4,2.4
1.3878e-17,2.0836e-07,0.0034787,1.4057,-0.12985,-1.2181,0.75468,4.9518,19.472,2.9237,2.4
0,-2.0699e-05,0.00097108,1.6489,-0.21753,-1.482,0.78218,4.8507,19.41,3.2,2.4
2.7756e-17,4.3368e-19,1.2143e-17,1.3756,0.046578,0.97104,0.41516,6.0442,19.652,0,0.8
0,1.5179e-18,-2.3852e-17,0.85919,-0.050371,0.83252,0.43276,6.0603,19.64,0.27628,0.8
0,0,1.1709e-17,0.19246,0.0022067,1.0332,0.43671,5.9997,19.612,0.8,0.8
-6.9389e-18,0,0,-0.15798,-0.0029708,0.98472,0.47462,5.6922,19.582,1.3237,0.8
